"Protein_id","short.name","mRNA_ID","b.name","start.point","stop.point","length","operon.name"
"YP_003047420.1","deoD","ECB_04260","b4384",461890,461962,72,"no_op"
"YP_003047422.1","lplA","ECB_04262","b4386",462112,462214,102,"ppiD"
"YP_003047423.1","smp","ECB_04263","b4387",0,0,0,"no_op"
"YP_003047424.1","serB","ECB_04264","b4388",462291,462388,97,"ppiD"
"YP_003047425.1","sms","ECB_04265","b4389",0,0,0,"no_op"
"YP_003047426.1","nadR","ECB_04266","b4390",462533,462657,124,"ppiD"
"YP_003047427.1","yjjK","ECB_04267","b4391",0,0,0,"no_op"
"YP_003047428.1","slt","ECB_04268","b4392",462875,463069,194,"ppiD"
"YP_003047429.1","trpR","ECB_04269","b4393",463078,463110,32,"ppiD"
"YP_003047430.1","yjjX","ECB_04270","b4394",463125,463176,51,"ppiD"
"YP_003047431.1","gpmB","ECB_04271","b4395",0,0,0,"no_op"
"YP_003047432.1","rob","ECB_04272","b4396",463246,463333,87,"ppiD"
"YP_003047433.1","creA","ECB_04273","b4397",463354,463401,47,"ppiD"
"YP_003047434.1","creB","ECB_04274","b4398",463403,463471,68,"ppiD"
"YP_003047435.1","creC","ECB_04275","b4399",463471,463614,143,"ppiD"
"YP_003047436.1","arcA","ECB_04277","b4401",463761,463832,71,"no_op"
"YP_003047437.1","yjjY","ECB_04278","b4402",463842,463856,14,"no_op"
"YP_003047438.1","lasT","ECB_04279","b4403",0,0,0,"no_op"
"YP_003043417.1","yaeP","ECB_00188","b4406",213925,214125,200,"yaeP-rof"
"YP_003047041.1","thiS","ECB_03868","b4407",419066,419086,20,"phoBR"
"YP_003044794.1","blr","ECB_01594","b4409",170257,170270,13,"fhuACDB"
"YP_003047188.1","ecnA","ECB_04018","b4410",437434,437446,12,"xseB-ispA-dxs-yajO"
"YP_003047189.1","ecnB","ECB_04019","b4411",437457,437472,15,"xseB-ispA-dxs-yajO"
"YP_003043247.1","hokC","ECB_04280","b4412",16751,16903,152,"mokC-hokC"
"YP_003043769.1","hokE","ECB_00547","b4415",607059,607211,152,"ybdK"
"YP_003044406.1","ldrA","ECB_01191","b4419",126839,126849,10,"pdhR-aceEF-lpd"
"YP_003044407.1","ldrB","ECB_01192","b4421",126892,126903,11,"pdhR-aceEF-lpd"
"YP_003044408.1","ldrC","ECB_01193","b4423",126946,126956,10,"pdhR-aceEF-lpd"
"YP_003044586.1","hokB","ECB_01376","b4428",148994,149009,15,"panBC"
"YP_003046568.1","ldrD","ECB_03387","b4453",369800,369811,11,"mhpABCDFE"
"YP_003046588.1","hokA","ECB_03407","b4455",371847,371862,15,"mhpABCDFE"
"YP_003045064.1","araH","ECB_01867","b4460",198057,198156,99,"bamA-skp-lpxD-fabZ-lpxAB-rnhB-dnaE"
"YP_003045690.1","yfjD","ECB_02501","b4461",274679,274808,129,"insH-1"
"YP_003045806.1","ygcU","ECB_02617","b4463",289598,289744,146,"argF"
"YP_003045905.1","ygfQ","ECB_02717","b4464",0,0,0,"no_op"
"YP_003045950.1","yggP","ECB_02762","b4465",307420,307547,127,"ecpBCDE"
"YP_003046028.1","yghJ","ECB_02842","b4466",311257,311713,456,"no_op"
"YP_003046032.1","glcF","ECB_02846","b4467",312225,312348,123,"no_op"
"YP_003046033.1","glcE","ECB_02847","b4468",312349,312454,105,"no_op"
"YP_003046073.1","ygiQ","ECB_02888","b4469",315694,315916,222,"eaeH-insE-1EF-1F-1"
"YP_003046162.1","yhaM","ECB_02977","b4470",325336,325467,131,"no_op"
"YP_003046164.1","tdcG","ECB_02979","b4471",325630,325767,137,"betIBA"
"YP_003046290.1","yhdP","ECB_03105","b4472",339048,339428,380,"yahDEFG"
"YP_003046321.1","smf","ECB_03136","b4473",343045,343158,113,"yahK"
"YP_003046408.1","frlC","ECB_03223","b4474",350036,350119,83,"prpBCDE"
"YP_003046455.1","rtcA","ECB_03271","b4475",355385,355487,102,"codBA"
"YP_003046470.1","gntU","ECB_03287","b4476",357374,357508,134,"no_op"
"YP_003046752.1","dgoA","ECB_03576","b4477",387101,387163,62,"tauABCD"
"YP_003046751.1","dgoD","ECB_03575","b4478",386987,387102,115,"tauABCD"
"YP_003046754.1","dgoR","ECB_03578","b4479",387249,387318,69,"tauABCD"
"YP_003046817.1","hdfR","ECB_03642","b4480",394515,394599,84,"yaiV"
"YP_003046846.1","wecF","ECB_03672","b4481",0,0,0,"no_op"
"YP_003046865.1","yigE","ECB_03691","b4482",399831,399907,76,"ddlA"
"YP_003046906.1","tatD","ECB_03732","b4483",402157,402235,78,"phoA-psiF"
"YP_003046972.1","cpxP","ECB_03799","b4484",410384,410434,50,"mak"
"YP_003047267.1","ytfR","ECB_04097","b4485",444908,445058,150,"yajQ"
"YP_003047134.1","yjdP","ECB_03963","b4487",431189,431222,33,"tsx"
"YP_003044237.1","ycdN","ECB_01019","b4490",0,0,0,"no_op"
"YP_003045238.1","molR","ECB_02045","b4499",0,0,0,"no_op"
"YP_003045293.1","yeiW","ECB_02100","b4502",226306,226331,25,"rrsH-ileV-alaV-rrlH-rrfH"
"YP_003046712.1","ykgN","ECB_03535","b4505",279248,279586,338,"insAB-2A-2B-2-afuBC"
"YP_003043726.1","ylcG","ECB_00501","b4509",572953,573093,140,"ybcN-ninE-ybcO-rusA-ylcG"
"YP_003043774.1","ybdZ","ECB_00552","b4511",613165,613383,218,"fes-ybdZ-entF-fepE"
"YP_003043787.1","ybdD","ECB_00566","b4512",631405,631602,197,"cstA"
"YP_003043875.1","kdpF","ECB_00656","b4513",727955,728044,89,"kdpFABC"
"YP_003043912.1","ybgT","ECB_00694","b4515",0,0,0,"no_op"
"YP_003044212.1","gnsA","ECB_00994","b4517",105129,105146,17,"mraZ-rsmH-ftsLI-murEF-mraY-murD-ftsW-murGC-ddlB-ftsQAZ-lpxC"
"YP_003044226.1","ymdF","ECB_01008","b4518",106730,106747,17,"mraZ-rsmH-ftsLI-murEF-mraY-murD-ftsW-murGC-ddlB-ftsQAZ-lpxC"
"YP_003044361.1","ymgF","ECB_01144","b4520",121820,121842,22,"no_op"
"YP_003044539.1","ydaE","ECB_01329","b4526",141586,141603,17,"hpt"
"YP_003044542.1","ydaF","ECB_01332","b4527",141718,141733,15,"hpt"
"YP_003044560.1","ydbJ","ECB_01350","b4529",143908,143934,26,"yadGH"
"YP_003045068.1","yecJ","ECB_01871","b4537",198553,198578,25,"bamA-skp-lpxD-fabZ-lpxAB-rnhB-dnaE"
"YP_003045240.1","yehK","ECB_02047","b4541",220199,220231,32,"metNIQ"
"YP_003045377.1","yfbW","ECB_02184","b4544",0,0,0,"no_op"
"YP_003045501.1","ypeB","ECB_02310","b4546",252596,252618,22,"dinB-yafNOP"
"YP_003046327.1","yhdL","ECB_03142","b4550",0,0,0,"no_op"
"YP_003046764.1","yidD","ECB_03588","b4557",388283,388309,26,"tauABCD"
"YP_003046858.1","yifL","ECB_03684","b4558",399254,399274,20,"yaiY"
"YP_003047334.1","sgcB","ECB_04170","b4565",452827,452855,28,"yajG-ampG"
"YP_003047405.1","yjjZ","ECB_04245","b4567",460382,460406,24,"clpPX-lon"
"YP_003047412.1","ytjA","ECB_04252","b4568",461013,461031,18,"clpPX-lon"
"YP_003043695.1","ylbE","ECB_00469","b4572",0,0,0,"no_op"
"YP_003047311.1","insN","ECB_04145","b4587",0,0,0,"no_op"
"YP_003043468.1","yagP","ECB_00241","b4695",296605,297015,410,"intF"
"YP_003043250.1","cirA","ECB_00020","b2155",224280,224479,199,"rrsH-ileV-alaV-rrlH-rrfH"
"YP_003043251.1","yehB","ECB_00021","",218645,218893,248,"no_op"
"YP_003043252.1","yjcF","ECB_00022","",427980,428109,129,"tgt-yajC-secDF"
"YP_003043255.1","talA","ECB_00025","",257668,257763,95,"frsA"
"YP_003043256.1","elfG","ECB_00026","",100103,100210,107,"mraZ-rsmH-ftsLI-murEF-mraY-murD-ftsW-murGC-ddlB-ftsQAZ-lpxC"
"YP_003043439.1","insA-2","ECB_00210","",278824,279099,275,"insAB-2A-2B-2-afuBC"
"YP_003043440.1","insB-2","ECB_00211","",278402,278905,503,"insAB-2A-2B-2-afuBC"
"YP_003043441.1","","ECB_00212","",129869,129895,26,"yacH"
"YP_003043442.1","yhhI-1","ECB_00213","",0,0,0,"no_op"
"YP_003043457.1","ykfJ","ECB_00230","",253467,253733,266,"ykfJ-prfH"
"YP_003043458.1","prfH","ECB_00231","",253702,254202,500,"ykfJ-prfH"
"YP_003043462.1","crl","ECB_00235","",257829,258230,401,"crl"
"YP_003043463.1","insA-3","ECB_00236","",290295,290570,275,"no_op"
"YP_003043464.1","insB-3","ECB_00237","",289873,290376,503,"no_op"
"YP_003043483.1","eaeH","ECB_00256","",313581,314468,887,"no_op"
"YP_003043484.1","ykgA","ECB_00257","",315674,316360,686,"eaeH-insE-1EF-1F-1"
"YP_003043492.1","","ECB_00265","",129869,129895,26,"yacH"
"YP_003043540.1","insB-4","ECB_00313","",104925,104975,50,"mraZ-rsmH-ftsLI-murEF-mraY-murD-ftsW-murGC-ddlB-ftsQAZ-lpxC"
"YP_003043541.1","insA-4","ECB_00314","",104905,104933,28,"mraZ-rsmH-ftsLI-murEF-mraY-murD-ftsW-murGC-ddlB-ftsQAZ-lpxC"
"YP_003043547.1","","ECB_00320","",129869,129895,26,"yacH"
"YP_003043548.1","yaiT","ECB_00321","",389475,390935,1460,"no_op"
"YP_003043566.1","ykiA","ECB_00339","",407833,408174,341,"no_op"
"YP_003043567.1","insB-5","ECB_00340","",197654,197704,50,"rseP"
"YP_003043568.1","insA-5","ECB_00341","",197696,197723,27,"rseP"
"YP_003043602.1","","ECB_00376","",129869,129895,26,"yacH"
"YP_003043603.1","","ECB_00377","",129869,129895,26,"yacH"
"YP_003043604.1","","ECB_00378","",129869,129895,26,"yacH"
"YP_003043616.1","insL-2","ECB_00390","",607288,608400,1112,"no_op"
"YP_003043677.1","ybbD","ECB_00451","",527864,528124,260,"rhsD-ybbC-ylbH-ybbD"
"YP_003043678.1","ylbG","ECB_00452","",528869,529240,371,"no_op"
"YP_003043686.1","ybbV","ECB_00460","",0,0,0,"no_op"
"YP_003043713.1","","ECB_00487","",129869,129895,26,"yacH"
"YP_003043714.1","","ECB_00488","",129869,129895,26,"yacH"
"YP_003043715.1","","ECB_00489","",129869,129895,26,"yacH"
"YP_003043716.1","","ECB_00490","",129869,129895,26,"yacH"
"YP_003043717.1","renD","ECB_00492","",567285,567470,185,"insE-3EF-3F-3"
"YP_003043728.1","insB-6","ECB_00504","",358170,358220,50,"cynR"
"YP_003043729.1","insA-6","ECB_00505","",358150,358178,28,"cynR"
"YP_003043734.1","","ECB_00510","",129869,129895,26,"yacH"
"YP_003043736.1","","ECB_00512","",129869,129895,26,"yacH"
"YP_003043737.1","","ECB_00513","",129869,129895,26,"yacH"
"YP_003043738.1","","ECB_00514","",129869,129895,26,"yacH"
"YP_003043739.1","","ECB_00515","",129869,129895,26,"yacH"
"YP_003043740.1","","ECB_00516","",129869,129895,26,"yacH"
"YP_003043741.1","","ECB_00517","",129869,129895,26,"yacH"
"YP_003043747.1","","ECB_00524","",129869,129895,26,"yacH"
"YP_003043748.1","yhhI-2","ECB_00525","",0,0,0,"no_op"
"YP_003043749.1","","ECB_00526","",129869,129895,26,"yacH"
"YP_003043750.1","","ECB_00527","",129869,129895,26,"yacH"
"YP_003043751.1","","ECB_00528","",129869,129895,26,"yacH"
"YP_003043752.1","","ECB_00529","",129869,129895,26,"yacH"
"YP_003043753.1","","ECB_00530","",129869,129895,26,"yacH"
"YP_003043766.1","insJ-1","ECB_00543","",0,0,0,"no_op"
"YP_003043767.1","insB-7","ECB_00545","",0,0,0,"no_op"
"YP_003043768.1","insA-7","ECB_00546","",451655,451682,27,"no_op"
"YP_003043770.1","insL-3","ECB_00548","",251235,251346,111,"dinB-yafNOP"
"YP_003043792.1","insB-8","ECB_00571","",0,0,0,"no_op"
"YP_003043793.1","insA-8","ECB_00572","",0,0,0,"no_op"
"YP_003043808.1","insB-9","ECB_00587","",0,0,0,"no_op"
"YP_003043809.1","insA-9","ECB_00588","",0,0,0,"no_op"
"YP_003043815.1","ccrB","ECB_00594","",0,0,0,"no_op"
"YP_003043816.1","ybeM","ECB_00595","",0,0,0,"no_op"
"YP_003043838.1","insJ-2","ECB_00619","",0,0,0,"no_op"
"YP_003043839.1","insK-2","ECB_00620","",0,0,0,"no_op"
"YP_003043843.1","","ECB_00624","",129869,129895,26,"yacH"
"YP_003043866.1","ybfGH","ECB_00647","",0,0,0,"no_op"
"YP_003043869.1","","ECB_00650","",129869,129895,26,"yacH"
"YP_003043881.1","","ECB_00662","",129869,129895,26,"yacH"
"YP_003043882.1","","ECB_00663","",129869,129895,26,"yacH"
"YP_003043883.1","","ECB_00664","",129869,129895,26,"yacH"
"YP_003043944.1","","ECB_00726","",129869,129895,26,"yacH"
"YP_003043945.1","","ECB_00727","",129869,129895,26,"yacH"
"YP_003043946.1","","ECB_00728","",129869,129895,26,"yacH"
"YP_003043947.1","","ECB_00729","",129869,129895,26,"yacH"
"YP_003043948.1","","ECB_00730","",129869,129895,26,"yacH"
"YP_003043949.1","","ECB_00731","",129869,129895,26,"yacH"
"YP_003043950.1","","ECB_00732","",129869,129895,26,"yacH"
"YP_003043951.1","","ECB_00733","",129869,129895,26,"yacH"
"YP_003043952.1","","ECB_00734","",129869,129895,26,"yacH"
"YP_003043953.1","","ECB_00735","",129869,129895,26,"yacH"
"YP_003043954.1","","ECB_00736","",129869,129895,26,"yacH"
"YP_003043955.1","","ECB_00737","",129869,129895,26,"yacH"
"YP_003043956.1","","ECB_00738","",129869,129895,26,"yacH"
"YP_003043957.1","","ECB_00739","",129869,129895,26,"yacH"
"YP_003044001.1","","ECB_00783","",129869,129895,26,"yacH"
"YP_003044010.1","fsa","ECB_00792","",0,0,0,"no_op"
"YP_003044032.1","","ECB_00814","",129869,129895,26,"yacH"
"YP_003044033.1","","ECB_00815","",129869,129895,26,"yacH"
"YP_003044034.1","","ECB_00816","",129869,129895,26,"yacH"
"YP_003044035.1","","ECB_00817","",129869,129895,26,"yacH"
"YP_003044036.1","","ECB_00818","",129869,129895,26,"yacH"
"YP_003044037.1","","ECB_00819","",129869,129895,26,"yacH"
"YP_003044038.1","","ECB_00820","",129869,129895,26,"yacH"
"YP_003044039.1","","ECB_00821","",129869,129895,26,"yacH"
"YP_003044040.1","","ECB_00822","",129869,129895,26,"yacH"
"YP_003044041.1","","ECB_00823","",129869,129895,26,"yacH"
"YP_003044042.1","","ECB_00824","",129869,129895,26,"yacH"
"YP_003044043.1","","ECB_00825","",129869,129895,26,"yacH"
"YP_003044044.1","","ECB_00826","",129869,129895,26,"yacH"
"YP_003044045.1","","ECB_00827","",129869,129895,26,"yacH"
"YP_003044046.1","","ECB_00828","",129869,129895,26,"yacH"
"YP_003044047.1","","ECB_00829","",129869,129895,26,"yacH"
"YP_003044048.1","","ECB_00830","",129869,129895,26,"yacH"
"YP_003044049.1","","ECB_00831","",129869,129895,26,"yacH"
"YP_003044050.1","","ECB_00832","",129869,129895,26,"yacH"
"YP_003044051.1","","ECB_00833","",129869,129895,26,"yacH"
"YP_003044052.1","","ECB_00834","",129869,129895,26,"yacH"
"YP_003044053.1","","ECB_00835","",129869,129895,26,"yacH"
"YP_003044054.1","","ECB_00836","",129869,129895,26,"yacH"
"YP_003044055.1","","ECB_00837","",129869,129895,26,"yacH"
"YP_003044056.1","","ECB_00838","",129869,129895,26,"yacH"
"YP_003044057.1","","ECB_00839","",129869,129895,26,"yacH"
"YP_003044058.1","","ECB_00840","",129869,129895,26,"yacH"
"YP_003044059.1","","ECB_00841","",129869,129895,26,"yacH"
"YP_003044060.1","","ECB_00842","",129869,129895,26,"yacH"
"YP_003044061.1","","ECB_00843","",129869,129895,26,"yacH"
"YP_003044062.1","","ECB_00844","",129869,129895,26,"yacH"
"YP_003044063.1","","ECB_00845","",129869,129895,26,"yacH"
"YP_003044064.1","","ECB_00846","",129869,129895,26,"yacH"
"YP_003044066.1","","ECB_00848","",129869,129895,26,"yacH"
"YP_003044067.1","","ECB_00849","",129869,129895,26,"yacH"
"YP_003044068.1","","ECB_00850","",129869,129895,26,"yacH"
"YP_003044069.1","","ECB_00851","",129869,129895,26,"yacH"
"YP_003044246.1","insF-1","ECB_01028","",314811,315677,866,"eaeH-insE-1EF-1F-1"
"YP_003044247.1","insE-1","ECB_01029","",314506,314814,308,"eaeH-insE-1EF-1F-1"
"YP_003044299.1","","ECB_01081","",129869,129895,26,"yacH"
"YP_003044333.1","insA-10","ECB_01116","",0,0,0,"no_op"
"YP_003044334.1","insB-10","ECB_01117","",0,0,0,"no_op"
"YP_003044363.1","","ECB_01147","",129869,129895,26,"yacH"
"YP_003044364.1","ycgI","ECB_01148","",122291,122313,22,"pdhR-aceEF-lpd"
"YP_003044455.1","insA-11","ECB_01243","",0,0,0,"no_op"
"YP_003044456.1","insB-11","ECB_01244","",0,0,0,"no_op"
"YP_003044506.1","ycjV","ECB_01295","",137884,137981,97,"cueO"
"YP_003044533.1","xisR","ECB_01323","",0,0,0,"no_op"
"YP_003044544.1","","ECB_01334","",129869,129895,26,"yacH"
"YP_003044545.1","","ECB_01335","",129869,129895,26,"yacH"
"YP_003044546.1","","ECB_01336","",129869,129895,26,"yacH"
"YP_003044547.1","ydfQ-1","ECB_01337","",0,0,0,"no_op"
"YP_003044548.1","rzpR","ECB_01338","",142136,142166,30,"can"
"YP_003044551.1","","ECB_01341","",129869,129895,26,"yacH"
"YP_003044552.1","","ECB_01342","",129869,129895,26,"yacH"
"YP_003044553.1","","ECB_01343","",129869,129895,26,"yacH"
"YP_003044554.1","","ECB_01344","",129869,129895,26,"yacH"
"YP_003044569.1","insE-2","ECB_01359","",391826,392134,308,"insEF-2E-2F-2"
"YP_003044570.1","insF-2","ECB_01360","",390963,391829,866,"no_op"
"YP_003044581.1","gapC","ECB_01371","",0,0,0,"no_op"
"YP_003044582.1","insA-12","ECB_01372","",0,0,0,"no_op"
"YP_003044583.1","insB-12","ECB_01373","",0,0,0,"no_op"
"YP_003044592.1","","ECB_01382","",129869,129895,26,"yacH"
"YP_003044622.1","","ECB_01413","",129869,129895,26,"yacH"
"YP_003044625.1","","ECB_01416","",129869,129895,26,"yacH"
"YP_003044626.1","","ECB_01417","",129869,129895,26,"yacH"
"YP_003044637.1","yddK","ECB_01429","",154278,154373,95,"yadV-htrE"
"YP_003044638.1","yddL","ECB_01430","",154376,154405,29,"yadV-htrE"
"YP_003044666.1","","ECB_01458","",129869,129895,26,"yacH"
"YP_003044671.1","ydeT","ECB_01463","",158687,158802,115,"pcnB-folK"
"YP_003044672.1","yneL","ECB_01468","",158838,158856,18,"pcnB-folK"
"YP_003044690.1","","ECB_01487","",129869,129895,26,"yacH"
"YP_003044691.1","","ECB_01488","",129869,129895,26,"yacH"
"YP_003044705.1","ydfJ","ECB_01502","",162902,163030,128,"hrpB"
"YP_003044708.1","","ECB_01505","",129869,129895,26,"yacH"
"YP_003044709.1","","ECB_01506","",129869,129895,26,"yacH"
"YP_003044710.1","","ECB_01507","",129869,129895,26,"yacH"
"YP_003044712.1","lomR","ECB_01509","",0,0,0,"no_op"
"YP_003044713.1","","ECB_01510","",129869,129895,26,"yacH"
"YP_003044714.1","insE-3","ECB_01511","",566056,566364,308,"no_op"
"YP_003044715.1","insF-3","ECB_01512","",566361,567227,866,"no_op"
"YP_003044719.1","","ECB_01516","",129869,129895,26,"yacH"
"YP_003044722.1","ydfQ-2","ECB_01519","",0,0,0,"no_op"
"YP_003044725.1","","ECB_01522","",129869,129895,26,"yacH"
"YP_003044726.1","","ECB_01523","",129869,129895,26,"yacH"
"YP_003044727.1","insE-4","ECB_01524","",109436,109466,30,"secMA-mutT"
"YP_003044728.1","insF-4","ECB_01525","",109349,109436,87,"secMA-mutT"
"YP_003044729.1","","ECB_01527","",129869,129895,26,"yacH"
"YP_003044730.1","","ECB_01528","",129869,129895,26,"yacH"
"YP_003044732.1","","ECB_01530","",129869,129895,26,"yacH"
"YP_003044735.1","","ECB_01533","",129869,129895,26,"yacH"
"YP_003044736.1","","ECB_01534","",129869,129895,26,"yacH"
"YP_003044737.1","","ECB_01535","",129869,129895,26,"yacH"
"YP_003044738.1","","ECB_01536","",129869,129895,26,"yacH"
"YP_003044739.1","ydfX","ECB_01537","",164537,164566,29,"no_op"
"YP_003044741.1","","ECB_01539","",129869,129895,26,"yacH"
"YP_003044742.1","","ECB_01540","",129869,129895,26,"yacH"
"YP_003044743.1","","ECB_01541","",129869,129895,26,"yacH"
"YP_003044744.1","","ECB_01542","",129869,129895,26,"yacH"
"YP_003044747.1","ydfE","ECB_01545","",164810,164902,92,"mrcB"
"YP_003044748.1","","ECB_01546","",129869,129895,26,"yacH"
"YP_003044828.1","","ECB_01628","",129869,129895,26,"yacH"
"YP_003044888.1","","ECB_01690","",129869,129895,26,"yacH"
"YP_003044954.1","","ECB_01757","",129869,129895,26,"yacH"
"YP_003044964.1","insL-4","ECB_01767","",0,0,0,"no_op"
"YP_003044994.1","","ECB_01797","",129869,129895,26,"yacH"
"YP_003045077.1","insA-13","ECB_01880","",0,0,0,"no_op"
"YP_003045078.1","insB-13","ECB_01881","",0,0,0,"no_op"
"YP_003045099.1","insD","ECB_01904","",164890,164956,66,"mrcB"
"YP_003045100.1","","ECB_01906","",129869,129895,26,"yacH"
"YP_003045101.1","","ECB_01907","",129869,129895,26,"yacH"
"YP_003045102.1","","ECB_01908","",129869,129895,26,"yacH"
"YP_003045103.1","yoeD","ECB_01909","",0,0,0,"no_op"
"YP_003045128.1","insB-14","ECB_01934","",0,0,0,"no_op"
"YP_003045129.1","insA-14","ECB_01935","",0,0,0,"no_op"
"YP_003045130.1","wbbD","ECB_01936","",0,0,0,"no_op"
"YP_003045131.1","wbbC","ECB_01937","",0,0,0,"no_op"
"YP_003045132.1","wzy","ECB_01938","",0,0,0,"no_op"
"YP_003045133.1","wbbB","ECB_01939","",0,0,0,"no_op"
"YP_003045134.1","wbbA","ECB_01940","",0,0,0,"no_op"
"YP_003045135.1","vioB","ECB_01941","",0,0,0,"no_op"
"YP_003045136.1","vioA","ECB_01942","",0,0,0,"no_op"
"YP_003045182.1","yegZ","ECB_01988","",216562,216584,22,"yaeF"
"YP_003045183.1","","ECB_01989","",129869,129895,26,"yacH"
"YP_003045184.1","","ECB_01990","",129869,129895,26,"yacH"
"YP_003045185.1","","ECB_01991","",129869,129895,26,"yacH"
"YP_003045186.1","","ECB_01992","",129869,129895,26,"yacH"
"YP_003045187.1","","ECB_01993","",129869,129895,26,"yacH"
"YP_003045188.1","","ECB_01994","",129869,129895,26,"yacH"
"YP_003045189.1","","ECB_01995","",129869,129895,26,"yacH"
"YP_003045190.1","","ECB_01996","",129869,129895,26,"yacH"
"YP_003045191.1","","ECB_01997","",129869,129895,26,"yacH"
"YP_003045192.1","","ECB_01998","",129869,129895,26,"yacH"
"YP_003045193.1","","ECB_01999","",129869,129895,26,"yacH"
"YP_003045194.1","","ECB_02000","",129869,129895,26,"yacH"
"YP_003045195.1","","ECB_02001","",129869,129895,26,"yacH"
"YP_003045196.1","","ECB_02002","",129869,129895,26,"yacH"
"YP_003045197.1","","ECB_02003","",129869,129895,26,"yacH"
"YP_003045198.1","","ECB_02004","",129869,129895,26,"yacH"
"YP_003045199.1","","ECB_02005","",129869,129895,26,"yacH"
"YP_003045200.1","","ECB_02006","",129869,129895,26,"yacH"
"YP_003045201.1","","ECB_02007","",129869,129895,26,"yacH"
"YP_003045202.1","","ECB_02008","",129869,129895,26,"yacH"
"YP_003045203.1","","ECB_02009","",129869,129895,26,"yacH"
"YP_003045204.1","","ECB_02010","",129869,129895,26,"yacH"
"YP_003045205.1","","ECB_02011","",129869,129895,26,"yacH"
"YP_003045206.1","","ECB_02012","",129869,129895,26,"yacH"
"YP_003045207.1","","ECB_02013","",129869,129895,26,"yacH"
"YP_003045210.1","gatR","ECB_02016","",0,0,0,"no_op"
"YP_003045212.1","gatC","ECB_02018","",217094,217230,136,"proS"
"YP_003045215.1","insA-15","ECB_02022","",0,0,0,"no_op"
"YP_003045216.1","insB-15","ECB_02023","",0,0,0,"no_op"
"YP_003045226.1","","ECB_02033","",129869,129895,26,"yacH"
"YP_003045227.1","","ECB_02034","",129869,129895,26,"yacH"
"YP_003045228.1","","ECB_02035","",129869,129895,26,"yacH"
"YP_003045229.1","","ECB_02036","",129869,129895,26,"yacH"
"YP_003045230.1","","ECB_02037","",129869,129895,26,"yacH"
"YP_003045231.1","","ECB_02038","",129869,129895,26,"yacH"
"YP_003045232.1","","ECB_02039","",129869,129895,26,"yacH"
"YP_003045233.1","insB-16","ECB_02040","",0,0,0,"no_op"
"YP_003045234.1","insA-16","ECB_02041","",0,0,0,"no_op"
"YP_003045244.1","yehQ","ECB_02051","",220712,220896,184,"metNIQ"
"YP_003045250.1","","ECB_02057","",129869,129895,26,"yacH"
"YP_003045261.1","yohGH","ECB_02068","",0,0,0,"no_op"
"YP_003045312.1","yejO","ECB_02119","",228441,228692,251,"rrsH-ileV-alaV-rrlH-rrfH"
"YP_003045336.1","insB-17","ECB_02143","",0,0,0,"no_op"
"YP_003045337.1","insA-17","ECB_02144","",0,0,0,"no_op"
"YP_003045347.1","yfaS","ECB_02154","",0,0,0,"no_op"
"YP_003045357.1","yfaH","ECB_02164","",234770,234791,21,"no_op"
"YP_003045391.1","","ECB_02199","",129869,129895,26,"yacH"
"YP_003045392.1","","ECB_02200","",129869,129895,26,"yacH"
"YP_003045454.1","yfcTU","ECB_02262","",0,0,0,"no_op"
"YP_003045461.1","insB-18","ECB_02270","",0,0,0,"no_op"
"YP_003045462.1","insA-18","ECB_02271","",0,0,0,"no_op"
"YP_003045498.1","","ECB_02307","",129869,129895,26,"yacH"
